OPCAT_ID,crop_category,livestock_category,excreta_per_ha
3253,-1,5,0.43605817429235594
3253,0,1,0.0
3253,0,2,0.0
3253,0,3,0.0
3253,0,4,0.5482147463834941
3253,0,5,0.0
3253,4,1,10.898424576252433
3253,4,2,19.401250713239584
3253,4,3,0.3004983625509616
3253,4,4,2.7410737319174903
3253,4,5,0.43605817429235594
3254,-1,1,0.0
3254,-1,2,0.0
3254,-1,3,0.0011565152724414879
3254,-1,4,0.0
3254,-1,5,0.0021562686682422096
3254,0,1,0.0
3254,0,2,0.0
3254,0,3,0.0
3254,0,4,1.328068067318084
3254,0,5,0.0
3254,4,1,3.0584150498204252
3254,4,2,0.49877112501286375
3254,4,3,0.0011565152724414879
3254,4,4,6.640340336590413
3254,4,5,0.0021562686682422096
3256,-1,1,0.0
3256,-1,2,0.0
3256,-1,3,3.1736030115252674
3256,-1,4,0.0
3256,-1,5,1.3823610067934986
3256,0,1,0.0
3256,0,2,0.0
3256,0,3,0.0
3256,0,4,0.3838587041175691
3256,0,5,0.0
3256,4,1,5.48002435802302
3256,4,2,2.127341311696616
3256,4,3,3.1736030115252674
3256,4,4,1.9192935205878554
3256,4,5,1.3823610067934986
3257,-1,1,0.0
3257,-1,2,0.0
3257,-1,3,0.1398652360463464
3257,-1,4,0.0
3257,-1,5,0.13078409587167608
3257,0,1,0.0
3257,0,2,0.0
3257,0,3,0.0
3257,0,4,1.1661194846307692
3257,0,5,0.0
3257,4,1,8.121016370204227
3257,4,2,1.4191765651126245
3257,4,3,0.1398652360463464
3257,4,4,5.830597423153836
3257,4,5,0.13078409587167608
3261,-1,1,0.0
3261,-1,2,0.0
3261,-1,3,0.4361216457786299
3261,-1,4,0.0
3261,-1,5,0.8829728618160066
3261,0,1,0.0
3261,0,2,0.0
3261,0,3,0.0
3261,0,4,0.43363130744480244
3261,0,5,0.0
3261,4,1,5.56131543782032
3261,4,2,4.280479057869467
3261,4,3,0.4361216457786299
3261,4,4,2.168156537224033
3261,4,5,0.8829728618160066
3265,-1,1,0.0
3265,-1,2,0.0
3265,-1,3,0.9502767871953316
3265,-1,4,0.0
3265,-1,5,0.664304105344631
3265,0,1,0.0
3265,0,2,0.0
3265,0,3,0.0
3265,0,4,0.5911388550599557
3265,0,5,0.0
3265,4,1,13.546984697563314
3265,4,2,2.358369520474297
3265,4,3,0.9502767871953316
3265,4,4,2.9556942752997863
3265,4,5,0.664304105344631
3266,-1,1,0.0
3266,-1,2,0.0
3266,-1,3,0.6690427465442483
3266,-1,4,0.0
3266,-1,5,0.0710030751129836
3266,0,1,0.0
3266,0,2,0.0
3266,0,3,0.0
3266,0,4,0.5377789508502694
3266,0,5,0.0
3266,4,1,7.282322504288708
3266,4,2,4.795754724039321
3266,4,3,0.6690427465442483
3266,4,4,2.688894754251357
3266,4,5,0.0710030751129836
3268,-1,1,0.0
3268,-1,2,0.0
3268,-1,3,1.1763966801743246
3268,-1,4,0.0
3268,-1,5,0.02711023664226356
3268,0,1,0.0
3268,0,2,0.0
3268,0,3,0.0
3268,0,4,0.2970046167212649
3268,0,5,0.0
3268,4,1,17.42714826338339
3268,4,2,6.0773729334880855
3268,4,3,1.1763966801743246
3268,4,4,1.485023083606303
3268,4,5,0.02711023664226356
3269,-1,1,0.0
3269,-1,2,0.0
3269,-1,3,0.6904720562123383
3269,-1,4,0.0
3269,-1,5,0.3609276471605157
3269,0,1,0.0
3269,0,2,0.0
3269,0,3,0.0
3269,0,4,0.2152389319681904
3269,0,5,0.0
3269,4,1,7.170498621406431
3269,4,2,0.5168132180086787
3269,4,3,0.6904720562123383
3269,4,4,1.0761946598409597
3269,4,5,0.3609276471605157
3271,-1,1,0.0
3271,-1,2,0.0
3271,-1,3,3.41717607190743
3271,-1,4,0.0
3271,-1,5,0.48741365638450834
3271,0,1,0.0
3271,0,2,0.0
3271,0,3,0.0
3271,0,4,0.7137628265090853
3271,0,5,0.0
3271,4,1,14.259883706800153
3271,4,2,4.052320686052585
3271,4,3,3.41717607190743
3271,4,4,3.5688141325454588
3271,4,5,0.48741365638450834
3272,-1,1,0.0
3272,-1,2,0.0
3272,-1,3,1.5757337077743345
3272,-1,4,0.0
3272,-1,5,0.7321194049936697
3272,0,1,0.0
3272,0,2,0.0
3272,0,3,0.0
3272,0,4,0.39588290804121623
3272,0,5,0.0
3272,4,1,14.70951459827546
3272,4,2,2.5292274822337286
3272,4,3,1.5757337077743345
3272,4,4,1.9794145402060763
3272,4,5,0.7321194049936697
3273,-1,1,0.0
3273,-1,2,0.0
3273,-1,3,0.12958295984917886
3273,-1,4,0.0
3273,-1,5,0.05655924895259995
3273,0,1,0.0
3273,0,2,0.0
3273,0,3,0.0
3273,0,4,0.4291910506543966
3273,0,5,0.0
3273,4,1,10.23325963736318
3273,4,2,1.9246015981331968
3273,4,3,0.12958295984917886
3273,4,4,2.1459552532719472
3273,4,5,0.05655924895259995
3274,-1,1,0.0
3274,-1,2,0.0
3274,-1,3,3.388191341491089
3274,-1,4,0.0
3274,-1,5,0.7861766087727814
3274,0,1,0.0
3274,0,2,0.0
3274,0,3,0.0
3274,0,4,0.7355109200654391
3274,0,5,0.0
3274,4,1,16.042317202053383
3274,4,2,3.565465039072973
3274,4,3,3.388191341491089
3274,4,4,3.6775546003270865
3274,4,5,0.7861766087727814
3275,-1,1,0.0
3275,-1,2,0.0
3275,-1,3,0.023528317159845064
3275,-1,4,0.0
3275,-1,5,0.010175127376900064
3275,0,1,0.0
3275,0,2,0.0
3275,0,3,0.0
3275,0,4,0.2477920761002346
3275,0,5,0.0
3275,4,1,4.8767245506084915
3275,4,2,2.276789587983801
3275,4,3,0.023528317159845064
3275,4,4,1.2389603805011684
3275,4,5,0.010175127376900064
3276,-1,1,0.0
3276,-1,2,0.0
3276,-1,3,0.11563500213781246
3276,-1,4,0.0
3276,-1,5,0.037808707755280495
3276,0,1,0.0
3276,0,2,0.0
3276,0,3,0.0
3276,0,4,0.8434005197682928
3276,0,5,0.0
3276,4,1,8.10049054371127
3276,4,2,0.16678053767365705
3276,4,3,0.11563500213781246
3276,4,4,4.217002598841506
3276,4,5,0.037808707755280495
3277,-1,1,0.0
3277,-1,2,0.0
3277,-1,3,0.0746423672497965
3277,-1,4,0.0
3277,-1,5,0.32836855589092406
3277,0,1,0.0
3277,0,2,0.0
3277,0,3,0.0
3277,0,4,0.41383756921720505
3277,0,5,0.0
3277,4,1,9.477306946523191
3277,4,2,6.468689264345632
3277,4,3,0.0746423672497965
3277,4,4,2.069187846085996
3277,4,5,0.32836855589092406
3278,-1,1,0.0
3278,-1,2,0.0
3278,-1,3,0.14513215263440743
3278,-1,4,0.0
3278,-1,5,0.4413886440375069
3278,0,1,0.0
3278,0,2,0.0
3278,0,3,0.0
3278,0,4,0.4193114624101707
3278,0,5,0.0
3278,4,1,13.608382117067324
3278,4,2,5.661890221999242
3278,4,3,0.14513215263440743
3278,4,4,2.096557312050863
3278,4,5,0.4413886440375069
3280,-1,1,0.0
3280,-1,2,0.0
3280,-1,3,1.9180872176573567
3280,-1,4,0.0
3280,-1,5,0.17004246859772315
3280,0,1,0.0
3280,0,2,0.0
3280,0,3,0.0
3280,0,4,0.9549491986214955
3280,0,5,0.0
3280,4,1,19.342797291092413
3280,4,2,1.75435802430367
3280,4,3,1.9180872176573567
3280,4,4,4.774745993107505
3280,4,5,0.17004246859772315
3281,-1,1,0.0
3281,-1,2,0.0
3281,-1,3,0.17731951069876983
3281,-1,4,0.0
3281,-1,5,0.04504540891724529
3281,0,1,0.0
3281,0,2,0.0
3281,0,3,0.0
3281,0,4,0.4486823536057329
3281,0,5,0.0
3281,4,1,11.73977311871085
3281,4,2,9.157171224664488
3281,4,3,0.17731951069876983
3281,4,4,2.2434117680286167
3281,4,5,0.04504540891724529
3282,-1,1,0.0
3282,-1,2,0.0
3282,-1,3,0.08817590674485017
3282,-1,4,0.0
3282,-1,5,0.04508475611631335
3282,0,1,0.0
3282,0,2,0.0
3282,0,3,0.0
3282,0,4,1.0238774468025462
3282,0,5,0.0
3282,4,1,7.7128666383767355
3282,4,2,0.475497452895592
3282,4,3,0.08817590674485017
3282,4,4,5.119387234012681
3282,4,5,0.04508475611631335
3283,-1,1,0.0
3283,-1,2,0.0
3283,-1,3,2.951036951796376
3283,-1,4,0.0
3283,-1,5,0.6464113966654856
3283,0,1,0.0
3283,0,2,0.0
3283,0,3,0.0
3283,0,4,1.3204330548292111
3283,0,5,0.0
3283,4,1,15.662539377257822
3283,4,2,5.7801390464302544
3283,4,3,2.951036951796376
3283,4,4,6.602165274146057
3283,4,5,0.6464113966654856
3284,-1,1,0.0
3284,-1,2,0.0
3284,-1,3,1.0160575271990266
3284,-1,4,0.0
3284,-1,5,0.7888801477301173
3284,0,1,0.0
3284,0,2,0.0
3284,0,3,0.0
3284,0,4,0.4283958495235932
3284,0,5,0.0
3284,4,1,10.181649457691067
3284,4,2,3.35218640626849
3284,4,3,1.0160575271990266
3284,4,4,2.1419792476179795
3284,4,5,0.7888801477301173
3285,-1,1,0.0
3285,-1,2,0.0
3285,-1,3,0.42305618488820135
3285,-1,4,0.0
3285,-1,5,0.21937539678837714
3285,0,1,0.0
3285,0,2,0.0
3285,0,3,0.0
3285,0,4,0.44730147873764253
3285,0,5,0.0
3285,4,1,7.133113845572872
3285,4,2,2.278343828480267
3285,4,3,0.42305618488820135
3285,4,4,2.236507393688214
3285,4,5,0.21937539678837714
3286,-1,1,0.0
3286,-1,2,0.0
3286,-1,3,0.08000986800620553
3286,-1,4,0.0
3286,-1,5,0.45717485666626473
3286,0,1,0.0
3286,0,2,0.0
3286,0,3,0.0
3286,0,4,0.6944169145905392
3286,0,5,0.0
3286,4,1,12.677168787057465
3286,4,2,0.4273904910358184
3286,4,3,0.08000986800620553
3286,4,4,3.472084572952708
3286,4,5,0.45717485666626473
3287,-1,1,0.0
3287,-1,2,0.0
3287,-1,3,0.44015285240845303
3287,-1,4,0.0
3287,-1,5,0.14548167702646322
3287,0,1,0.0
3287,0,2,0.0
3287,0,3,0.0
3287,0,4,0.9313853944028031
3287,0,5,0.0
3287,4,1,16.591273622776395
3287,4,2,3.294879803327877
3287,4,3,0.44015285240845303
3287,4,4,4.656926972013966
3287,4,5,0.14548167702646322
3288,-1,1,0.0
3288,-1,2,0.0
3288,-1,3,0.37402291390266024
3288,-1,4,0.0
3288,-1,5,1.234036347706518
3288,0,1,0.0
3288,0,2,0.0
3288,0,3,0.0
3288,0,4,0.6662893522424428
3288,0,5,0.0
3288,4,1,12.833405902295329
3288,4,2,1.8419089702890397
3288,4,3,0.37402291390266024
3288,4,4,3.3314467612121974
3288,4,5,1.234036347706518
3290,-1,1,0.0
3290,-1,2,0.0
3290,-1,3,0.054193557995657254
3290,-1,4,0.0
3290,-1,5,0.15300546853190988
3290,0,1,0.0
3290,0,2,0.0
3290,0,3,0.0
3290,0,4,1.3002042457614893
3290,0,5,0.0
3290,4,1,5.790306761866142
3290,4,2,7.937186049097885
3290,4,3,0.054193557995657254
3290,4,4,6.501021228807419
3290,4,5,0.15300546853190988
3291,-1,1,0.0
3291,-1,2,0.0
3291,-1,3,0.007219419281832857
3291,-1,4,0.0
3291,-1,5,0.04075411715408699
3291,0,1,0.0
3291,0,2,0.0
3291,0,3,0.0
3291,0,4,1.5870275745132374
3291,0,5,0.0
3291,4,1,3.4311955466410646
3291,4,2,2.1042677068090665
3291,4,3,0.007219419281832857
3291,4,4,7.935137872566187
3291,4,5,0.04075411715408699
3294,-1,1,0.0
3294,-1,2,0.0
3294,-1,3,0.15130758740429495
3294,-1,4,0.0
3294,-1,5,0.0031182428891342044
3294,0,1,0.0
3294,0,2,0.0
3294,0,3,0.0
3294,0,4,0.9931990026856164
3294,0,5,0.0
3294,4,1,14.452086427533182
3294,4,2,2.4233810106745053
3294,4,3,0.15130758740429495
3294,4,4,4.965995013428072
3294,4,5,0.0031182428891342044
3295,-1,1,0.0
3295,-1,2,0.0
3295,-1,3,0.4939752590141893
3295,-1,4,0.0
3295,-1,5,0.08436937495708666
3295,0,1,0.0
3295,0,2,0.0
3295,0,3,0.0
3295,0,4,0.8991907295451099
3295,0,5,0.0
3295,4,1,12.67341618782431
3295,4,2,7.506870915766881
3295,4,3,0.4939752590141893
3295,4,4,4.495953647725541
3295,4,5,0.08436937495708666
3296,-1,1,0.0
3296,-1,2,0.0
3296,-1,3,0.3053726544588133
3296,-1,4,0.0
3296,-1,5,0.522760361258808
3296,0,1,0.0
3296,0,2,0.0
3296,0,3,0.0
3296,0,4,1.2748080592349327
3296,0,5,0.0
3296,4,1,7.946359527629656
3296,4,2,4.553644158867091
3296,4,3,0.3053726544588133
3296,4,4,6.37404029617468
3296,4,5,0.522760361258808
3297,-1,1,0.0
3297,-1,2,0.0
3297,-1,3,0.5365614628445818
3297,-1,4,0.0
3297,-1,5,0.5183148284923564
3297,0,1,0.0
3297,0,2,0.0
3297,0,3,0.0
3297,0,4,0.2201136285860865
3297,0,5,0.0
3297,4,1,8.954716600625373
3297,4,2,0.325780902069353
3297,4,3,0.5365614628445818
3297,4,4,1.100568142930428
3297,4,5,0.5183148284923564
3298,-1,1,0.0
3298,-1,2,0.0
3298,-1,3,0.0
3298,-1,4,0.0
3298,-1,5,0.0
3298,0,1,0.0
3298,0,2,0.0
3298,0,3,0.0
3298,0,4,0.0
3298,0,5,0.0
3298,4,1,0.0
3298,4,2,0.0
3298,4,3,0.0
3298,4,4,0.0
3298,4,5,0.0
3303,-1,1,0.0
3303,-1,2,0.0
3303,-1,3,0.23763215163907947
3303,-1,4,0.0
3303,-1,5,0.02704276329209046
3303,0,1,0.0
3303,0,2,0.0
3303,0,3,0.0
3303,0,4,0.872331028332522
3303,0,5,0.0
3303,4,1,15.153790242468434
3303,4,2,15.694750164789319
3303,4,3,0.23763215163907947
3303,4,4,4.361655141662656
3303,4,5,0.02704276329209046
3307,-1,1,0.0
3307,-1,2,0.0
3307,-1,3,0.28700377420208323
3307,-1,4,0.0
3307,-1,5,0.07939031975382604
3307,0,1,0.0
3307,0,2,0.0
3307,0,3,0.0
3307,0,4,1.003508935981083
3307,0,5,0.0
3307,4,1,7.169831505243406
3307,4,2,4.766740111950046
3307,4,3,0.28700377420208323
3307,4,4,5.017544679905415
3307,4,5,0.07939031975382604
3308,-1,1,0.0
3308,-1,2,0.0
3308,-1,3,3.3718067830499585
3308,-1,4,0.0
3308,-1,5,0.13876605871512326
3308,0,1,0.0
3308,0,2,0.0
3308,0,3,0.0
3308,0,4,1.1618246015541456
3308,0,5,0.0
3308,4,1,12.636846421000792
3308,4,2,10.358327369057706
3308,4,3,3.3718067830499585
3308,4,4,5.80912300777076
3308,4,5,0.13876605871512326
3309,-1,1,0.0
3309,-1,2,0.0
3309,-1,3,3.3796246189947476
3309,-1,4,0.0
3309,-1,5,0.21503956512997693
3309,0,1,0.0
3309,0,2,0.0
3309,0,3,0.0
3309,0,4,1.1731892462566662
3309,0,5,0.0
3309,4,1,10.153442408468429
3309,4,2,7.596449618812408
3309,4,3,3.3796246189947476
3309,4,4,5.865946231283355
3309,4,5,0.21503956512997693
3310,-1,1,0.0
3310,-1,2,0.0
3310,-1,3,0.1375668405045118
3310,-1,4,0.0
3310,-1,5,0.2411311880572893
3310,0,1,0.0
3310,0,2,0.0
3310,0,3,0.0
3310,0,4,0.7468481985472127
3310,0,5,0.0
3310,4,1,8.108839897230933
3310,4,2,3.6230121263370045
3310,4,3,0.1375668405045118
3310,4,4,3.734240992736056
3310,4,5,0.2411311880572893
3311,-1,1,0.0
3311,-1,2,0.0
3311,-1,3,1.7942130243092627
3311,-1,4,0.0
3311,-1,5,0.18760782477062438
3311,0,1,0.0
3311,0,2,0.0
3311,0,3,0.0
3311,0,4,0.9234156076501173
3311,0,5,0.0
3311,4,1,15.874021335932015
3311,4,2,3.325399301141944
3311,4,3,1.7942130243092627
3311,4,4,4.6170780382505825
3311,4,5,0.18760782477062438
3312,-1,1,0.0
3312,-1,2,0.0
3312,-1,3,1.4945334197633022
3312,-1,4,0.0
3312,-1,5,0.044460728542633624
3312,0,1,0.0
3312,0,2,0.0
3312,0,3,0.0
3312,0,4,0.7646078751969093
3312,0,5,0.0
3312,4,1,10.913067847889193
3312,4,2,2.701754438089993
3312,4,3,1.4945334197633022
3312,4,4,3.823039375984549
3312,4,5,0.044460728542633624
3313,-1,1,0.0
3313,-1,2,0.0
3313,-1,3,0.5085101003181692
3313,-1,4,0.0
3313,-1,5,0.10515558277618148
3313,0,1,0.0
3313,0,2,0.0
3313,0,3,0.0
3313,0,4,0.44040446244295756
3313,0,5,0.0
3313,4,1,11.892265021349973
3313,4,2,1.692833121293613
3313,4,3,0.5085101003181692
3313,4,4,2.2020223122147935
3313,4,5,0.10515558277618148
3314,-1,1,0.0
3314,-1,2,0.0
3314,-1,3,0.08096476920763704
3314,-1,4,0.0
3314,-1,5,0.37873829275672105
3314,0,1,0.0
3314,0,2,0.0
3314,0,3,0.0
3314,0,4,0.8328844565238184
3314,0,5,0.0
3314,4,1,5.394554593801236
3314,4,2,5.86174965573212
3314,4,3,0.08096476920763704
3314,4,4,4.1644222826190775
3314,4,5,0.37873829275672105
3315,-1,1,0.0
3315,-1,2,0.0
3315,-1,3,0.1818314453957055
3315,-1,4,0.0
3315,-1,5,0.12338570983375141
3315,0,1,0.0
3315,0,2,0.0
3315,0,3,0.0
3315,0,4,0.7618893513164077
3315,0,5,0.0
3315,4,1,8.274445022341615
3315,4,2,1.5152637987760091
3315,4,3,0.1818314453957055
3315,4,4,3.8094467565821515
3315,4,5,0.12338570983375141
3316,-1,1,0.0
3316,-1,2,0.0
3316,-1,3,0.4475346738962316
3316,-1,4,0.0
3316,-1,5,0.06521096784943227
3316,0,1,0.0
3316,0,2,0.0
3316,0,3,0.0
3316,0,4,1.4827748644084437
3316,0,5,0.0
3316,4,1,5.592767948953784
3316,4,2,11.364920639642317
3316,4,3,0.4475346738962316
3316,4,4,7.41387432204222
3316,4,5,0.06521096784943227
3317,-1,1,0.0
3317,-1,2,0.0
3317,-1,3,2.129900149941691
3317,-1,4,0.0
3317,-1,5,0.6887982302506224
3317,0,1,0.0
3317,0,2,0.0
3317,0,3,0.0
3317,0,4,1.6519315965295995
3317,0,5,0.0
3317,4,1,14.612356790561778
3317,4,2,6.163437483035823
3317,4,3,2.129900149941691
3317,4,4,8.259657982647987
3317,4,5,0.6887982302506224
3318,-1,1,0.0
3318,-1,2,0.0
3318,-1,3,0.4292981721332657
3318,-1,4,0.0
3318,-1,5,0.10684101593169765
3318,0,1,0.0
3318,0,2,0.0
3318,0,3,0.0
3318,0,4,1.3369986377484715
3318,0,5,0.0
3318,4,1,7.553752484002181
3318,4,2,4.973773211908121
3318,4,3,0.4292981721332657
3318,4,4,6.684993188742377
3318,4,5,0.10684101593169765
3320,-1,1,0.0
3320,-1,2,0.0
3320,-1,3,0.423291731264761
3320,-1,4,0.0
3320,-1,5,0.7334637077324744
3320,0,1,0.0
3320,0,2,0.0
3320,0,3,0.0
3320,0,4,2.296703581330621
3320,0,5,0.0
3320,4,1,9.134430101228629
3320,4,2,1.3232064161770323
3320,4,3,0.423291731264761
3320,4,4,11.483517906653258
3320,4,5,0.7334637077324744
3321,-1,1,0.0
3321,-1,2,0.0
3321,-1,3,0.36074125624493203
3321,-1,4,0.0
3321,-1,5,0.9578888481147073
3321,0,1,0.0
3321,0,2,0.0
3321,0,3,0.0
3321,0,4,1.1317800248648697
3321,0,5,0.0
3321,4,1,13.894297254736582
3321,4,2,14.920314809619741
3321,4,3,0.36074125624493203
3321,4,4,5.658900124324338
3321,4,5,0.9578888481147073
3325,-1,1,0.0
3325,-1,2,0.0
3325,-1,3,0.16076666415561455
3325,-1,4,0.0
3325,-1,5,0.24462799885255332
3325,0,1,0.0
3325,0,2,0.0
3325,0,3,0.0
3325,0,4,0.31206359791535776
3325,0,5,0.0
3325,4,1,7.3574505446202645
3325,4,2,2.124167633587308
3325,4,3,0.16076666415561455
3325,4,4,1.56031798957679
3325,4,5,0.24462799885255332
3326,-1,1,0.0
3326,-1,2,0.0
3326,-1,3,0.0719518186037447
3326,-1,4,0.0
3326,-1,5,0.08806606780100656
3326,0,1,0.0
3326,0,2,0.0
3326,0,3,0.0
3326,0,4,0.0722747932117816
3326,0,5,0.0
3326,4,1,10.992437625248268
3326,4,2,3.8625667749990957
3326,4,3,0.0719518186037447
3326,4,4,0.36137396605890526
3326,4,5,0.08806606780100656
3327,-1,1,0.0
3327,-1,2,0.0
3327,-1,3,0.18878588994942633
3327,-1,4,0.0
3327,-1,5,1.7172076124635354
3327,0,1,0.0
3327,0,2,0.0
3327,0,3,0.0
3327,0,4,0.3107786714846623
3327,0,5,0.0
3327,4,1,6.619327976467326
3327,4,2,3.909066323827662
3327,4,3,0.18878588994942633
3327,4,4,1.5538933574231875
3327,4,5,1.7172076124635354
3330,-1,1,0.0
3330,-1,2,0.0
3330,-1,3,0.008226458788119015
3330,-1,4,0.0
3330,-1,5,0.14503667882862417
3330,0,1,0.0
3330,0,2,0.0
3330,0,3,0.0
3330,0,4,0.4909776926101317
3330,0,5,0.0
3330,4,1,9.032340883943396
3330,4,2,15.55152226296372
3330,4,3,0.008226458788119015
3330,4,4,2.4548884630507106
3330,4,5,0.14503667882862417
3331,-1,1,0.0
3331,-1,2,0.0
3331,-1,3,1.1312943866267855
3331,-1,4,0.0
3331,-1,5,0.7296897327660218
3331,0,1,0.0
3331,0,2,0.0
3331,0,3,0.0
3331,0,4,0.24670769745772886
3331,0,5,0.0
3331,4,1,7.333905275649826
3331,4,2,1.1227441987929945
3331,4,3,1.1312943866267855
3331,4,4,1.233538487288651
3331,4,5,0.7296897327660218
3332,-1,1,0.0
3332,-1,2,0.0
3332,-1,3,0.705682652202049
3332,-1,4,0.0
3332,-1,5,0.4446399717396067
3332,0,1,0.0
3332,0,2,0.0
3332,0,3,0.0
3332,0,4,0.48959462275287485
3332,0,5,0.0
3332,4,1,12.402694746479218
3332,4,2,10.079759627295907
3332,4,3,0.705682652202049
3332,4,4,2.4479731137644616
3332,4,5,0.4446399717396067
3333,-1,1,0.0
3333,-1,2,0.0
3333,-1,3,0.00010565204102264441
3333,-1,4,0.0
3333,-1,5,0.08959572611416305
3333,0,1,0.0
3333,0,2,0.0
3333,0,3,0.0
3333,0,4,1.5043422835366642
3333,0,5,0.0
3333,4,1,7.235164582158133
3333,4,2,0.20975379500866206
3333,4,3,0.00010565204102264441
3333,4,4,7.521711417683297
3333,4,5,0.08959572611416305
3334,-1,1,0.0
3334,-1,2,0.0
3334,-1,3,0.0
3334,-1,4,0.0
3334,-1,5,0.0006805083542023797
3334,0,1,0.0
3334,0,2,0.0
3334,0,3,0.0
3334,0,4,0.8854925522895252
3334,0,5,0.0
3334,4,1,2.22439327111693
3334,4,2,0.007320002041888893
3334,4,3,0.0
3334,4,4,4.427462761447628
3334,4,5,0.0006805083542023797
3336,-1,1,0.0
3336,-1,2,0.0
3336,-1,3,1.2905663083213041
3336,-1,4,0.0
3336,-1,5,0.2955938689634439
3336,0,1,0.0
3336,0,2,0.0
3336,0,3,0.0
3336,0,4,0.46575408488245323
3336,0,5,0.0
3336,4,1,7.340728327301175
3336,4,2,1.256562463611972
3336,4,3,1.2905663083213041
3336,4,4,2.328770424412273
3336,4,5,0.2955938689634439
3338,-1,1,0.0
3338,-1,2,0.0
3338,-1,3,0.695278671063987
3338,-1,4,0.0
3338,-1,5,1.187767231832869
3338,0,1,0.0
3338,0,2,0.0
3338,0,3,0.0
3338,0,4,0.4730034303411261
3338,0,5,0.0
3338,4,1,14.641623090444181
3338,4,2,0.8080652448608435
3338,4,3,0.695278671063987
3338,4,4,2.365017151705506
3338,4,5,1.187767231832869
3341,-1,1,0.0
3341,-1,2,0.0
3341,-1,3,1.290354032171513
3341,-1,4,0.0
3341,-1,5,1.117121157379223
3341,0,1,0.0
3341,0,2,0.0
3341,0,3,0.0
3341,0,4,0.5173427282470139
3341,0,5,0.0
3341,4,1,20.045297145138925
3341,4,2,3.5277202815850477
3341,4,3,1.290354032171513
3341,4,4,2.586713641235055
3341,4,5,1.117121157379223
3343,-1,1,0.0
3343,-1,2,0.0
3343,-1,3,0.7134616285771576
3343,-1,4,0.0
3343,-1,5,0.14062561547080213
3343,0,1,0.0
3343,0,2,0.0
3343,0,3,0.0
3343,0,4,0.5052055790860291
3343,0,5,0.0
3343,4,1,8.18079566953002
3343,4,2,3.920089146360787
3343,4,3,0.7134616285771576
3343,4,4,2.526027895430184
3343,4,5,0.14062561547080213
3347,-1,1,0.0
3347,-1,2,0.0
3347,-1,3,0.14780457175549766
3347,-1,4,0.0
3347,-1,5,0.08695487835817402
3347,0,1,0.0
3347,0,2,0.0
3347,0,3,0.0
3347,0,4,0.276234663270579
3347,0,5,0.0
3347,4,1,11.416952119014654
3347,4,2,0.054371184976033944
3347,4,3,0.14780457175549766
3347,4,4,1.3811733163527953
3347,4,5,0.08695487835817402
3349,-1,1,0.0
3349,-1,2,0.0
3349,-1,3,0.27428779544949666
3349,-1,4,0.0
3349,-1,5,0.5893549711088697
3349,0,1,0.0
3349,0,2,0.0
3349,0,3,0.0
3349,0,4,1.0976404053913649
3349,0,5,0.0
3349,4,1,9.676512025765035
3349,4,2,2.0094976758849623
3349,4,3,0.27428779544949666
3349,4,4,5.488202026956533
3349,4,5,0.5893549711088697
3350,-1,1,0.0
3350,-1,2,0.0
3350,-1,3,0.8130461682417128
3350,-1,4,0.0
3350,-1,5,0.22807550599016074
3350,0,1,0.0
3350,0,2,0.0
3350,0,3,0.0
3350,0,4,0.6883778901545121
3350,0,5,0.0
3350,4,1,10.749687522825566
3350,4,2,1.5234362973531015
3350,4,3,0.8130461682417128
3350,4,4,3.4418894507725324
3350,4,5,0.22807550599016074
3351,-1,1,0.0
3351,-1,2,0.0
3351,-1,3,0.5020302542388779
3351,-1,4,0.0
3351,-1,5,0.03118279097673111
3351,0,1,0.0
3351,0,2,0.0
3351,0,3,0.0
3351,0,4,0.2961323814379997
3351,0,5,0.0
3351,4,1,10.621789539154197
3351,4,2,0.04538279412087222
3351,4,3,0.5020302542388779
3351,4,4,1.4806619071900073
3351,4,5,0.03118279097673111
3352,-1,1,0.0
3352,-1,2,0.0
3352,-1,3,0.07473257360310456
3352,-1,4,0.0
3352,-1,5,0.2647204937148958
3352,0,1,0.0
3352,0,2,0.0
3352,0,3,0.0
3352,0,4,0.5352828924128518
3352,0,5,0.0
3352,4,1,10.886437172276407
3352,4,2,15.300791212852797
3352,4,3,0.07473257360310456
3352,4,4,2.6764144620642356
3352,4,5,0.2647204937148958
3353,-1,1,0.0
3353,-1,2,0.0
3353,-1,3,0.35253475602997153
3353,-1,4,0.0
3353,-1,5,0.43142945094316204
3353,0,1,0.0
3353,0,2,0.0
3353,0,3,0.0
3353,0,4,0.45761984266661815
3353,0,5,0.0
3353,4,1,10.931900601241011
3353,4,2,15.374937699744851
3353,4,3,0.35253475602997153
3353,4,4,2.288099213333142
3353,4,5,0.43142945094316204
3356,-1,1,0.0
3356,-1,2,0.0
3356,-1,3,0.3808761364415382
3356,-1,4,0.0
3356,-1,5,0.6036366652358601
3356,0,1,0.0
3356,0,2,0.0
3356,0,3,0.0
3356,0,4,0.5436994527992617
3356,0,5,0.0
3356,4,1,11.69616877029829
3356,4,2,16.790972574825805
3356,4,3,0.3808761364415382
3356,4,4,2.7184972639966216
3356,4,5,0.6036366652358601
3357,-1,1,0.0
3357,-1,2,0.0
3357,-1,3,0.20516958443744787
3357,-1,4,0.0
3357,-1,5,0.026524138038595216
3357,0,1,0.0
3357,0,2,0.0
3357,0,3,0.0
3357,0,4,0.1059824131771422
3357,0,5,0.0
3357,4,1,11.206252738985762
3357,4,2,10.35977014168625
